更新时间,#genre#
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.flv?t=2510710360&k=82fa2120c1c91f181bbdf82de498faad$订阅源
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=75118c17760542fe4385e93cc4f03d38$订阅源
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.flv?t=2510710360&k=61bdf654828c9db6c20fbb4717fc6dee$订阅源
衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8$订阅源

☘️贵州频道,#genre#

☘️甘肃频道,#genre#
临洮综合,https://play.kankanlive.com/live/1638428318510977.m3u8?zgand$订阅源
卓尼综合,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8?zgand$订阅源
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8$订阅源
定西公共,https://play.kankanlive.com/live/1645680054929933.m3u8?zgand$订阅源
定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand$订阅源
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand$订阅源
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8$订阅源
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8$订阅源
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8?zgand$订阅源
玛曲综合,http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu$订阅源
甘南综合,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand$订阅源
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand$订阅源
西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8?zgand$订阅源
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8$订阅源
通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8?zgand$订阅源
通渭综合,https://play.kankanlive.com/live/1661761962676984.m3u8$订阅源
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8$订阅源
金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8?zgand$订阅源

☘️新疆频道,#genre#
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$订阅源|1920x1080
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$订阅源|1920x1080
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$订阅源|1920x1080
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd$订阅源
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd$订阅源|1920x1080
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$订阅源|1920x1080
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$订阅源|1920x1080
新疆卫视,http://220.249.114.102:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
新疆卫视,http://139.129.231.228:3529/rtp/239.21.1.45:5002$组播源
新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002$组播源
新疆卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3$订阅源
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8$订阅源

☘️山东频道,#genre#
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8$订阅源
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8$订阅源
山东国际,http://139.129.231.228:3529/rtp/239.21.1.61:5002$组播源
山东国际,http://139.129.231.228:50060/rtp/239.21.1.61:5002$组播源
山东教育,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_SDETV/G_SDETV.m3u8$订阅源
山东居家购物,http://livealone302.iqilu.com/iqilu/gwpd.m3u8$订阅源
山东农科,http://livealone302.iqilu.com/iqilu/nkpd.m3u8$订阅源
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv$订阅源
山东齐鲁,http://livealone302.iqilu.com/iqilu/qlpd.m3u8$订阅源
山东生活,http://livealone302.iqilu.com/iqilu/shpd.m3u8$订阅源
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv$订阅源
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8$订阅源
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv$订阅源
山东综艺,http://livealone302.iqilu.com/iqilu/zypd.m3u8$订阅源
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv$订阅源
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8$订阅源
济南都市,http://124.128.73.58:9901/tsfile/live/1004_1.m3u8$订阅源
济南生活,http://139.129.231.228:3529/rtp/239.21.1.64:5002$组播源
济南生活,http://139.129.231.228:50060/rtp/239.21.1.64:5002$组播源
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8$订阅源
济南娱乐,http://139.129.231.228:3529/rtp/239.21.1.66:5002$组播源
济南娱乐,http://139.129.231.228:50060/rtp/239.21.1.66:5002$组播源
济南少儿,http://139.129.231.228:3529/rtp/239.21.1.68:5002$组播源
济南少儿,http://139.129.231.228:50060/rtp/239.21.1.68:5002$组播源
济南商务,http://139.129.231.228:50060/rtp/239.21.1.67:5002$组播源
济南商务,http://139.129.231.228:3529/rtp/239.21.1.67:5002$组播源
济南教育,http://139.129.231.228:3529/rtp/239.21.1.133:5002$组播源
济南教育,http://139.129.231.228:50060/rtp/239.21.1.133:5002$组播源
济南鲁中,http://139.129.231.228:50060/rtp/239.21.1.149:5002$组播源
济南鲁中,http://139.129.231.228:3529/rtp/239.21.1.149:5002$组播源
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd$订阅源
青州电视台文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8$订阅源
青州电视台新闻综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8$订阅源
青州电视台生活,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8$订阅源
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8$订阅源
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8$订阅源
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
济宁教育,http://139.129.231.228:3529/rtp/239.21.1.139:5002$组播源
济宁教育,http://139.129.231.228:50060/rtp/239.21.1.139:5002$组播源
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8$订阅源
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
威海一套新闻综合,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
威海三套海洋,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
威海二套公共,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
中华美食,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_ZHONGHUAMS/G_ZHONGHUAMS.m3u8$订阅源
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8$订阅源
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8$订阅源
临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8$订阅源
日照科教,http://139.129.231.228:3529/rtp/239.21.1.80:5002$组播源
日照科教,http://139.129.231.228:50060/rtp/239.21.1.80:5002$组播源
滨州公共,http://139.129.231.228:50060/rtp/239.21.1.119:5002$组播源
滨州公共,http://139.129.231.228:3529/rtp/239.21.1.119:5002$组播源
菏泽一套新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8$订阅源
菏泽二套经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8$订阅源
菏泽三套影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8$订阅源
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd$订阅源
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd$订阅源
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8$订阅源
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd$订阅源
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8$订阅源
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8$订阅源

☘️山西频道,#genre#
优购物电视购物,https://tvlive.ugoshop.com/ugotvlive/ugotv01.m3u8?auth_key=2312509421-0-0-f8f7e886fe98ee0a0c01458710bf26d3$订阅源
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8$订阅源|1920x1080
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd$订阅源|1920x1080
大同1套新闻综合,https://live.dtradio.com.cn/xwzh/playlist.m3u8?_upt=e5571e981725351515$订阅源
大同2套公共,https://live.dtradio.com.cn/ggpd/playlist.m3u8?_upt=f93242d11725351521$订阅源
大同3套煤都生活,https://live.dtradio.com.cn/mdsh/playlist.m3u8?_upt=975e4fdd1725351527$订阅源
山西影视,https://livehhhttps.sxrtv.com/lsdream/Md571Kv/800/i5iMc50.m3u8$订阅源
山西影视,https://livehhhttps.sxrtv.com/lsdream/Md571Kv/800/98iMw50.m3u8$订阅源
山西文体生活,https://livehhhttps.sxrtv.com/lsdream/Y00Xezi/800/r29Yc00.m3u8$订阅源
山西文体生活,https://livehhhttps.sxrtv.com/lsdream/Y00Xezi/800/i59Yw00.m3u8$订阅源
山西社会与法治,https://livehhhttps.sxrtv.com/lsdream/p4y5do9/500/ndpcy00.m3u8$订阅源
山西社会与法治,https://livehhhttps.sxrtv.com/lsdream/p4y5do9/500/e3dpwy0.m3u8$订阅源
山西经济与科技,https://livehhhttps.sxrtv.com/lsdream/4j01KWX/800/z514c00.m3u8$订阅源
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd$订阅源|1920x1080
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8$订阅源|1920x1080
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd$订阅源|1920x1080
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd$订阅源
运城一套新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/live.m3u8$订阅源
运城三套科教,http://live.0359tv.com/lsdream/p5eq48m/live.m3u8$订阅源
运城二套公共,http://live.0359tv.com/lsdream/t667aTY/live.m3u8$订阅源
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8$订阅源
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd$订阅源
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8$订阅源
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd$订阅源
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd$订阅源
黄河电视台,https://livehhhttps.sxrtv.com/lsdream/lce1mC4/800/71tlce0.m3u8$订阅源
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8$订阅源|1920x1080

☘️安徽频道,#genre#
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8$订阅源
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv$订阅源
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8$订阅源
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd$订阅源
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd$订阅源
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8$订阅源
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv$订阅源
合肥公共,http://api2.52tb.xyz/info?id=588&token=20230405tndmhg$订阅源|1920x1080
合肥新闻,http://api2.52tb.xyz/info?id=587&token=20230405tndmhg$订阅源|1920x1080
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd$订阅源
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8$订阅源
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8$订阅源
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd$订阅源
肥西新闻,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv$订阅源
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8$订阅源
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8?zanhd$订阅源
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd$订阅源|1920x1080
黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd$订阅源|1920x1080
芜湖生活,https://live3.wuhunews.cn/channel2/playlist.m3u8?_upt=79326ab91725344798$订阅源
芜湖生活,https://live3.wuhunews.cn/channel2/playlist.m3u8?_upt=790ba7031723271633$订阅源
芜湖新闻综合,https://live3.wuhunews.cn/news/playlist.m3u8?_upt=01b201781719907054$订阅源
芜湖新闻综合,https://live3.wuhunews.cn/news/playlist.m3u8?_upt=3049b6191723269812$订阅源
芜湖新闻综合,https://live3.wuhunews.cn/news/playlist.m3u8?_upt=6ef74ebe1724481562$订阅源
芜湖公共,https://live3.wuhunews.cn/channel3/playlist.m3u8?_upt=6171c6d01724483547$订阅源
芜湖公共,https://live3.wuhunews.cn/channel3/playlist.m3u8?_upt=d1d8b8d21723272002$订阅源
芜湖公共,https://live3.wuhunews.cn/channel3/playlist.m3u8?_upt=98a9b36f1725344821$订阅源
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd$订阅源
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8$订阅源
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8$订阅源
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd$订阅源
滁州市广播电视台 新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8$订阅源
滁州市广播电视台 公共,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8?zanhd$订阅源
岳西综合,http://112.30.194.221:20080/live/b62955a9283f4c2ea8ccb96e8ac468bc/hls.m3u8$订阅源
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8$订阅源|1920x1080
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8$订阅源|1920x1080
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8$订阅源|1920x1080
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd$订阅源|1920x1080
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8$订阅源
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd$订阅源
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8$订阅源
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd$订阅源
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd$订阅源|1920x1080
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8$订阅源|1920x1080

☘️宁夏频道,#genre#
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8$订阅源
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8$订阅源
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8$订阅源|1920x1080
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd$订阅源|1920x1080
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8$订阅源|1920x1080
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd$订阅源|1920x1080
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8$订阅源
宁夏电视台影视,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8$订阅源
安多卫视,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8$订阅源
安多卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000266001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=3$订阅源
安多卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8?p=GITV&area=GD_CUCC&$订阅源
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$订阅源|IPv6
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8$订阅源|1920x1080
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd$订阅源|1920x1080
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8$订阅源|1920x1080
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd$订阅源|1920x1080
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd$订阅源|1920x1080
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8$订阅源|1920x1080
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8$订阅源
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd$订阅源
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8$订阅源

☘️吉林频道,#genre#
延边卫视,http://218.24.193.146:808/rtp/232.0.0.161:1234$组播源
延边卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000049/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000049&livemode=1&stbId=3$订阅源
延边卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_YANBIAN/G_YANBIAN.m3u8?p=GITV&area=GD_CUCC&$订阅源
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8$订阅源
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8$订阅源
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild$订阅源

☘️内蒙古频道,#genre#

☘️云南频道,#genre#
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund$订阅源
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund$订阅源|1920x1080

☘️青海频道,#genre#
安多卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000266001/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266001&livemode=1&stbId=3$订阅源
安多卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8?p=GITV&area=GD_CUCC&$订阅源
安多卫视,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8$订阅源
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8$订阅源
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd$订阅源
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8$订阅源
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8$订阅源|1920x1080
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd$订阅源|1920x1080
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8$订阅源|1920x1080
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8$订阅源|1920x1080
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd$订阅源|1920x1080

☘️黑龙江频道,#genre#
黑龙江都市,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225969/main.m3u8$订阅源|IPv6
黑龙江少儿,http://[2409:8087:1a01:df::4049]:80/TVOD/88888888/224/3221225979/main.m3u8$订阅源|IPv6
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild$订阅源
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8$订阅源
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8$订阅源
哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8$订阅源
哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8$订阅源
鹤岗新闻综合,http://[2409:8087:1a01:df::4059]:80/TVOD/88888888/224/3221226073/main.m3u8$订阅源|IPv6
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8$订阅源
哈尔滨都市资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8$订阅源
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8$订阅源

🌊港·澳·台,#genre#
翡翠台,http://cdn5.1678520.xyz/live/?id=fct$订阅源|1920x1080
翡翠台,https://cdn3.163189.xyz/live/fct/stream.m3u8$订阅源|1920x1080
翡翠台,https://cdn5.1678520.xyz/live/live2.1.php?id=j1$订阅源|1920x1080
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720$订阅源
明珠台,http://php.jdshipin.com:8880/iptv.php?id=mzt$订阅源
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8$订阅源|1920x1080
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8$订阅源
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8$订阅源
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3$订阅源|IPv6
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8$订阅源
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8$订阅源
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8$订阅源
凤凰香港,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-5$订阅源|1920x1080
凤凰香港,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237:80/PLTV/3/224/3221228530/1.m3u8?accountinfo=nVl%2FlxGDEXj8XkZipP8ISUVer4GPjw2QG0O4MRQi3g%2BEwuqkCa8s3JpukCy66ZXVAeAMYEBqNpar07yBf7G6quSAYws6gdT4%2FtVH%2Bc7R53mLahL3Oe72TRbm52ZvruhJFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026031902%2C4999656%2C36.156.32.23%2C20241026031902%2CHD-10000k-1080P-fhhongkong5s%2C1734275458503_D1%3A1F%3A8C%3ABC%3A76%3ACD%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000016268434_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FHD-10000k-1080P-fhhongkong5s%2FHD-10000k-1080P-fhhongkong5s&icpid=88888888&from=5&popid=5&hms_devid=6448&prioritypopid=5$订阅源
凤凰香港,http://r.jdshipin.com/yDoTN$订阅源
凤凰卫视,http://cdn.132.us.kg/live/fhzw/stream.m3u8$订阅源|1920x1080
凤凰卫视,http://extraott.com:80/live/6772191932/1654508883/473556.m3u8$订阅源|1920x1080
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$订阅源|1920x1080
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$订阅源
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8$订阅源
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport$订阅源|1920x1080
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$订阅源
J2,http://r.jdshipin.com/Nr5jq$订阅源
J2,http://r.jdshipin.com/ndGgS$订阅源
Viutv,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$订阅源|1920x1080
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8$订阅源
三立台湾,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlitaiwan$订阅源
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40$订阅源
无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn$订阅源|1920x1080
无线新闻,http://r.jdshipin.com/CkuBd$订阅源
无线新闻,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$订阅源
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$订阅源
三立新闻,https://tv.iill.top/4gtv/229$订阅源
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$订阅源
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$订阅源
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$订阅源
东森综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8524/.m3u8$订阅源
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源|1920x1080
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$订阅源
